Target, ra[rad], dec[rad], ra[h:m:s], dec[d:m:s], ObservationTimeAtGaia[UTC], CcdRow[1-7], zetaFieldAngle[rad], scanAngle[rad], Fov[FovP=preceding/FovF=following], parallaxFactorAlongScan, parallaxFactorAcrossScan, ObservationTimeAtBarycentre[BarycentricJulianDateInTCB]
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2016-11-12T10:48:52.958,6,-0.0018927490181163983,-1.8272863042741099,FoVF,0.287104846931689,0.7088228109205873,2457704.955392726
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2016-11-12T15:02:32.958,2,0.0028292803695643006,-1.8151136492662423,FoVP,0.28138408767931805,0.7118895504161566,2457705.131544918
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2016-11-12T16:49:07.101,2,0.00479448209985974,-1.8099921908202252,FoVF,0.27896665146862365,0.7131678583643115,2457705.2055489933
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2016-11-30T15:12:19.722,2,0.003196851022816709,-0.5086041973729122,FoVP,-0.470200873471103,0.7091178188838847,2457723.1376263094
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2016-11-30T16:58:53.899,4,5.921145050208336E-4,-0.5037317881794439,FoVF,-0.47295704038085024,0.7077263618634927,2457723.211629402
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2016-11-30T21:12:34.020,7,-0.005708021768908978,-0.49218742710449764,FoVP,-0.47948029799363384,0.7043946360406177,2457723.3877796317
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2017-01-07T02:45:56.770,1,0.004705002705385874,-1.328705489269659,FoVP,0.6907708742605846,0.7071044809087214,2457760.6169923358
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2017-02-09T21:29:25.340,5,-0.0029027988139220928,0.6180953053294405,FoVP,-0.6445540838490476,0.7029386263334209,2457794.394794859
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2017-04-16T09:46:41.825,1,0.006403312990531156,1.228884803818187,FoVF,-0.06666606931775275,0.708164812610968,2457859.9043275784
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2017-04-16T15:46:56.387,2,0.004465396645790072,1.2109601338232245,FoVF,-0.04964510348563783,0.7096060686841441,2457860.1544958483
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2017-04-16T20:00:36.577,1,0.003434296192417862,1.1983079585509162,FoVP,-0.03762024129045009,0.710384656394225,2457860.330655321
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2017-04-16T21:47:10.846,3,0.00308357872741806,1.1929867768788482,FoVF,-0.03256072963789097,0.710653131024188,2457860.404663017
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2017-04-17T02:00:50.986,2,0.002445440490806967,1.1803105628570658,FoVP,-0.020503660361216782,0.7111520635520938,2457860.5808219495
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2017-04-17T03:47:25.238,3,0.002260060021679217,1.174981826153707,FoVF,-0.015433732651942866,0.7113026720265273,2457860.6548294765
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2017-04-17T08:01:05.350,2,0.0020158667678433022,1.1622937108278653,FoVP,-0.0033593519663669895,0.7115204262202429,2457860.8309881473
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2017-04-17T09:47:39.597,3,0.0019960953518615683,1.1569625349008705,FoVF,0.0017146904628175504,0.7115527332003745,2457860.904995624
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2017-04-17T14:01:19.706,2,0.002146158175956578,1.1442747180044608,FoVP,0.013791322833322447,0.711488762756272,2457861.081154315
