# Gaia DR4 pre-release epoch astrometry for Gaia-4 (Gaia DR3 source_id 1457486023639239296).
#
# Copyright (c) European Space Agency / Gaia DPAC.
# Source data: gaia-dr4-prerelease-epoch-astrometry_2026-06-26.zip
#   https://www.cosmos.esa.int/web/gaia/dr4-prerelease
# Data license: https://www.cosmos.esa.int/web/gaia-users/license
# Please acknowledge and cite Gaia as described at
#   https://gea.esac.esa.int/archive/documentation/GDR3/Miscellaneous/sec_credit_and_citation_instructions/
#
# Derived from the official VOTABLE by flattening the per-transit array-valued
# columns (10 CCD observations per transit: SM, AF1..AF9) into one row per CCD
# observation. See the "Where these files came from" section of
# docs/src/gaia-dr4-prerelease.md for the exact conversion.
#
# Conversions applied to the raw VOTABLE:
#   epoch          : obs_time_tcb [ns since JD 2455197.5, TCB] -> MJD
#   scan_pos_angle : left in DEGREES, exactly as published (unit="deg")
#   parallax_factor_al : per-transit scalar, broadcast to each CCD of the transit
#   outlier_flag   : 0 where used_by_agis_al is true, else 1
# No angle unit conversion is applied: every angle in this file is in degrees.
# Rows where any required quantity was masked in the VOTABLE were dropped (73 of 1150).
#
# 1077 CCD observations over 115 transits; 824 flagged used_by_agis_al.
# Reference point for centroid_pos_al: ra0 = 209.506326888 deg, dec0 = 31.695499700 deg.
# Gaia DR3 G = 11.91.
#
source_id,transit_id,epoch,scan_pos_angle,parallax_factor_al,centroid_pos_al,centroid_pos_error_al,ipd_error_al,used_by_agis_al,outlier_flag
1457486023639239296,17418230126134041,56908.843681166,-40.938940098,0.21783812,-173.272962761,1.0126344,0.062656,false,1
1457486023639239296,17418230126134041,56908.843737422,-40.939164657,0.21783812,-173.005888778,1.1822566,0.057721756,false,1
1457486023639239296,17418230126134041,56908.843793672,-40.939389095,0.21783812,-172.729638488,1.4287338,0.06062353,false,1
1457486023639239296,17432063375480200,56909.093508660,-41.908401935,0.22595875,-177.785914679,0.09620842,0.09621377,false,1
1457486023639239296,17432063375480200,56909.093567225,-41.908635876,0.22595875,-175.899905822,0.7463999,0.07125395,false,1
1457486023639239296,17432063375480200,56909.093623430,-41.908860309,0.22595875,-175.938684186,0.2961554,0.060581584,false,1
1457486023639239296,17432063375480200,56909.093679685,-41.909084823,0.22595875,-176.197584718,0.6974367,0.059137184,false,1
1457486023639239296,17432063375480200,56909.093735937,-41.909309167,0.22595875,-176.065601439,0.315662,0.05906656,false,1
1457486023639239296,17432063375480200,56909.093792190,-41.909533375,0.22595875,-175.960181865,0.28469005,0.060660735,false,1
1457486023639239296,17432063375480200,56909.093848440,-41.909757479,0.22595875,-175.938943257,0.4696147,0.05981338,false,1
1457486023639239296,17432063375480200,56909.093904692,-41.909981542,0.22595875,-176.145147106,0.4961095,0.059188236,false,1
1457486023639239296,17432063375480200,56909.093960942,-41.910205602,0.22595875,-175.807985335,0.5127445,0.06072733,false,1
1457486023639239296,17432063375480200,56909.094017159,-41.910429582,0.22595875,-176.211847021,0.93630147,0.0631233,false,1
1457486023639239296,24595081341060059,57038.632986438,154.596093411,0.6835317,128.938783076,0.08780342,0.08779684,false,1
1457486023639239296,24595081341060059,57038.633101196,154.596158760,0.6835317,129.113577008,0.09129692,0.058543146,true,0
1457486023639239296,24595081341060059,57038.633157398,154.596190818,0.6835317,129.013868092,0.076829344,0.053557947,true,0
1457486023639239296,24595081341060059,57038.633213646,154.596222946,0.6835317,128.961944452,0.072594784,0.05146934,true,0
1457486023639239296,24595081341060059,57038.633269895,154.596255126,0.6835317,128.890582230,0.059926398,0.047628142,true,0
1457486023639239296,24595081341060059,57038.633326144,154.596287359,0.6835317,128.901501336,0.07744573,0.04642585,true,0
1457486023639239296,24595081341060059,57038.633382390,154.596319631,0.6835317,128.993898781,0.07333767,0.047999058,true,0
1457486023639239296,24595081341060059,57038.633438643,154.596351933,0.6835317,128.900991478,0.05888558,0.045518655,true,0
1457486023639239296,24595081341060059,57038.633494891,154.596384242,0.6835317,128.978586765,0.055056226,0.04705007,true,0
1457486023639239296,24599173634106091,57038.707049663,154.633689874,0.68234825,128.354302033,0.09986267,0.09985605,false,1
1457486023639239296,24599173634106091,57038.707127961,154.633724613,0.68234825,128.806629890,0.21227954,0.106378436,true,0
1457486023639239296,24599173634106091,57038.707184168,154.633749461,0.68234825,128.700378469,0.15022567,0.108036816,true,0
1457486023639239296,24599173634106091,57038.707240418,154.633774221,0.68234825,128.832630091,0.14120626,0.10423664,true,0
1457486023639239296,24599173634106091,57038.707296670,154.633798866,0.68234825,128.714650180,0.12525952,0.10166286,true,0
1457486023639239296,24599173634106091,57038.707352924,154.633823412,0.68234825,129.012208362,0.118020676,0.095135145,true,0
1457486023639239296,24599173634106091,57038.707409176,154.633847877,0.68234825,129.125061207,0.12346878,0.09495696,true,0
1457486023639239296,24599173634106091,57038.707465429,154.633872283,0.68234825,128.944913656,0.12471918,0.09122821,true,0
1457486023639239296,24599173634106091,57038.707521680,154.633896647,0.68234825,128.952061842,0.121836625,0.090906344,true,0
1457486023639239296,24599173634106091,57038.707577899,154.633920977,0.68234825,128.892533821,0.12636836,0.09817452,true,0
1457486023639239296,25756167184339289,57059.630632915,-137.762304665,-0.5619547,-97.295779949,0.10989634,0.10988985,false,1
1457486023639239296,25756167184339289,57059.630747674,-137.762099369,-0.5619547,-97.626049637,0.21057498,0.067310415,true,0
1457486023639239296,25756167184339289,57059.630812940,-137.761982774,-0.5619547,-97.642888993,0.16249365,0.07276277,true,0
